Tag	T cells	CD8 T cells	Cytotoxic lymphocytes	B lineage	NK cells	Monocytic lineage	Myeloid dendritic cells	Neutrophils	Endothelial cells	Fibroblasts
TCGA-VQ-A8P5-01	1.94376561863959	1.68805445734606	1.68090797997863	1.1887345598929	1.01702404603231	3.08663523592368	1.27452066124176	1.9780480444378	2.77541832981839	7.34772947966256
TCGA-VQ-A8P8-01	2.22826614812563	1.47369483067375	0.91189141334322	4.913436642159	0.319760146461514	2.51720637865554	1.59803154536122	1.69595479934698	3.35749083884831	6.91793843835564
TCGA-VQ-A8PB-01	1.6533005809338	1.83069108032444	1.69646989696504	0.876937047011955	0.350356460630727	2.42179116253686	0.717562213431687	1.64735201418752	2.70333952306328	6.82018368648455
TCGA-VQ-A8PC-01	2.53777100463711	1.65954746504391	1.3457622400342	3.95011158676312	0.51470026313176	4.27984425491243	1.88184254637448	2.7503874682101	3.45100225563014	6.6991389251171
TCGA-VQ-A8PD-01	3.62471802789666	3.11696581684057	2.52347908950915	5.10753667370203	0.790306735710033	3.85556148593454	2.351312720212	2.88888483368067	3.87490884618737	7.64465898387956
TCGA-VQ-A8PE-01	2.84560063757612	3.92939580207136	1.58317756388509	3.77474893437952	0.78977522599177	3.51138151235452	1.7522903900104	2.65484692504968	2.87035557161532	6.34651355008655
TCGA-VQ-A8PF-01	3.52009881254569	4.1807160234373	2.81585703074144	3.23551490437854	0.946334739750582	4.84800148893378	3.08176003115376	2.14480822961457	3.83181061557411	6.80274201849762
TCGA-VQ-A8PH-01	2.53592348453769	4.15925426088212	1.28267778601749	2.39241571735115	0.223415761215281	2.12823538102291	1.49556456762845	1.6979667063274	2.14156779958074	5.21962192995341
TCGA-VQ-A8PJ-01	1.36305935452894	3.95382032553437	0.710721748865503	1.07496932877225	0.359710286446866	2.55407831636368	0.902663885453959	2.48382346068016	3.02792181945195	5.72046165402168
TCGA-VQ-A8PK-01	1.69616581796802	3.35236532113101	1.44151034651458	0.911436147056873	1.05316962391607	2.83204876237338	0.600145708116435	2.31314356939876	2.67331334373851	7.47009507525159
TCGA-VQ-A8PM-01	2.52031681821137	2.00812808472554	1.52425277815133	4.06985361899718	0.517061774326847	3.13166759351798	1.79028074024403	2.11270664257498	3.4798465221469	6.65794352566962
TCGA-VQ-A8PO-01	2.98472189878332	3.14396488512859	2.05432189187602	4.12539943458506	0.679451275700828	3.26457208498809	1.2789648886332	1.5972435051035	2.61571890444199	6.96667893136252
TCGA-VQ-A8PP-01	2.55352676585876	2.69914289535228	2.26132707792429	3.31499079948297	0.53930549847899	3.27615382570759	1.10698512770546	1.79438051784716	2.75379722769605	7.86941668176715
TCGA-VQ-A8PQ-01	5.0419547218326	4.48252009437409	2.37167040953638	6.78691431013317	1.05743115391319	4.18828375953842	3.03518014752729	2.46512314731808	3.65044869486324	7.21623804839476
TCGA-VQ-A8PU-01	0.834676214410553	0.175866234923127	0.464099234671776	0.667589082414543	0.324021184523181	1.93639385004033	0.572807830409233	2.24483992057673	2.3991407299471	5.4321123259435
TCGA-VQ-A8PX-01	2.46434059100949	2.09985444759294	1.2145193665644	1.79790294293721	0.22925748685785	2.26236602442343	1.39661525923199	2.57581570663099	2.47644616716115	4.35605706623082
TCGA-VQ-A91A-01	1.5451584039436	0.614080820259459	1.1847015991306	1.2174050922551	0.507097179114671	4.10286076524592	1.39871744735333	2.59142448905005	3.97347383578039	8.68311041649045
TCGA-VQ-A91D-01	1.80471755111559	1.07827475099741	1.43843286336784	0.595632093571306	0.811342008064231	3.16929695540407	0.573429522317179	1.83829856829972	2.32122457573851	7.16253780316226
TCGA-VQ-A91E-01	2.63526075339272	2.66364352816561	2.11671466230409	3.35724600464197	0.720945773151411	2.56582224506431	0.972815096887754	2.18620077531142	2.26612689706625	5.2013154639483
TCGA-VQ-A91K-01	2.29853850328248	2.08570906710865	1.36167737707769	1.02290183599496	0.302016619850277	3.81547940784593	1.43381377037005	1.9092335044222	2.54871379445708	7.19494929213286
TCGA-VQ-A91N-01	1.92160388498316	1.5409966729884	1.45185807099954	2.34347416524129	0.648450648439627	2.24141698361535	1.37720713346231	2.26623708056075	2.73500191796553	5.68893134390067
TCGA-VQ-A91Q-01	1.73749200615836	0.444779305386008	1.21929516984401	1.24665576816631	0.46845970701724	2.63550822359367	1.13668670715023	2.5846347872666	3.96914930431598	7.86227700479167
TCGA-VQ-A91S-01	2.6537073446971	4.66752262972818	2.25556259916856	1.09082929852283	0.796861878556083	3.0066571809545	1.02207020166847	2.44143867197191	3.06205578716489	5.85842662662751
TCGA-VQ-A91U-01	2.67030085916635	2.80022540684151	1.43145619894399	2.00280364947304	0.498426524556879	2.99614107630059	1.54181894307964	1.72503996276147	2.97585164913007	5.82128038962638
TCGA-VQ-A91V-01	1.36147613801113	1.05329548046703	0.73005043432671	1.23334655312101	0.418155269247247	1.96099422681847	0.858304726655326	2.16925165197445	2.43415475857248	4.96393725033311
TCGA-VQ-A91X-01	1.16332219306799	0.324925638281611	0.301767872715344	1.30265393421003	0.0949614767366287	1.11039067904393	0.596340004462579	1.97002316919302	1.19868645843667	3.87373865489477
TCGA-VQ-A91Y-01	3.00691023256394	2.33139898112502	1.99263810061024	2.50768266253182	0.834905731558127	4.31962345316881	1.8581458219984	1.7538033639794	3.224011464057	8.3417966885478
TCGA-VQ-A91Z-01	1.45145796672638	3.74867562119011	0.443673622076488	0.759590051243945	0.114727607217618	1.50277426309232	0.596818161242849	2.12666734676131	1.90409086760488	5.10892571757248
TCGA-VQ-A922-01	1.74035570303536	2.07166837189362	0.77618026059944	2.28103399973749	0.461017445785336	2.85316186571663	1.08303676121406	2.14754854973438	4.00157870335316	8.15749834841342
TCGA-VQ-A924-01	2.46370284382327	2.46411121003535	2.00842989634891	1.29752901746304	0.777049663313854	3.48756082862353	1.39187374296064	1.60535391301327	2.39165780066873	7.15587992774935
TCGA-VQ-A925-01	2.16411958563739	1.98330638952799	1.24234155163991	1.60220581559968	0.329520349547546	2.32710655216764	0.983548012944601	2.08986239183858	3.0615192702841	6.17775013901078
TCGA-VQ-A927-01	2.06045492444536	1.28710502214814	1.09151877767319	1.76388060018285	0.727539895002521	2.33495083372843	1.25236566560576	2.25151805909809	3.38771681064235	6.73613073376728
TCGA-VQ-A928-01	1.61190726887361	0.660280878679464	0.884355832175801	1.24264367223917	0.364712889212625	2.6836720583862	0.999019628317354	2.23338138849081	3.40214792955897	7.76720855415816
TCGA-VQ-A92D-01	1.12720960601885	0.775685366024397	0.693400148875789	0.968832251219749	0.300719225649869	1.9732553691256	0.579294369513145	1.50541157448078	2.75443521038277	6.76719703351116
TCGA-VQ-A94O-01	2.79759472433916	1.85553348765196	1.5574637457309	1.26163642471955	0.318752701452601	3.11643817662468	1.08022328000369	2.27236416866457	3.13789305116568	6.06805740039827
TCGA-VQ-A94P-01	2.33947571819427	2.52981394727735	1.68737026278728	2.09846179143648	0.61554996573032	3.0559439305265	1.94737703759164	1.83307013809548	4.02190245583518	8.8898945584764
TCGA-VQ-A94R-01	2.38836637420107	2.36648883360257	1.30233546699358	2.34862357333984	0.565057315987463	3.35268142154879	1.59368837447183	1.84173504122337	3.25938509311396	7.44496384269794
TCGA-VQ-A94T-01	0.882493174323029	0.315869613143113	1.13834181276808	0.918024986502561	0.665274440331836	2.44623004798052	0.475994297656426	2.26726412777214	3.11859844057446	6.28087068647546
TCGA-VQ-A94U-01	1.67117789144383	0.90995807247714	0.689645195800903	1.04968413409107	0.548560713443542	2.24615067480466	1.31154823362665	1.94753480284158	3.75105469197514	7.51348137661933
TCGA-VQ-AA64-01	1.8615262958343	2.07005835908727	1.05498291001093	2.34228244418383	0.381830799607696	2.72684090819743	0.970617365098617	2.1396240355834	3.58689983266919	8.66681255981272
TCGA-VQ-AA68-01	2.4851288509166	2.29914434712568	1.44675496954542	3.44135035802784	0.428786655987396	2.44889190079635	1.63440630223437	2.08356278620216	2.41219036134862	5.81708053137295
TCGA-VQ-AA69-01	2.48945526088163	2.40946111180495	1.89700225159157	0.341422064124425	0.417559229427346	2.95175328100255	1.0326718583062	1.98334748835866	2.13449733768529	4.98020376532551
TCGA-VQ-AA6A-01	1.5961496385986	0.561098482866647	0.81480494601314	1.16720587430344	0.420281116959054	2.4262716795918	1.24693697172278	1.86767382498635	2.40483109265097	5.88005990288543
TCGA-VQ-AA6D-01	1.63243151411234	3.79991432808502	0.61137075662785	0.959820284234971	0.166696333196418	2.62534737614708	0.446676728792211	2.53780046557775	2.23396670752663	5.45451327786867
TCGA-VQ-AA6F-01	2.38974369510938	1.81833981214065	1.4231254119805	4.23443282439088	0.696495396057599	2.74303874939149	1.06353168324042	2.39844931800729	3.10948905648609	5.7654129035693
TCGA-VQ-AA6G-01	1.41364216682713	0.51383076493423	0.688368257767702	1.30600067938825	0.327754440521892	2.70460141196887	1.01506180135949	2.09646018250261	3.1141133569654	5.72927590424052
TCGA-VQ-AA6J-01	3.01389058100328	3.43550866318467	1.5370454457661	4.45909047280715	0.45356527713439	4.3531592453503	2.56217384039053	2.06604460824863	3.03433035883556	6.78438203372944
TCGA-VQ-AA6K-01	2.23315414213274	2.73389559786541	1.9096404788192	1.27260146523407	0.545083972397566	2.6168433028091	1.18641581664992	2.02664809390623	2.87544158268356	6.9645366507585
TCGA-ZA-A8F6-01	1.97146971913043	1.20467984542681	0.99675888049907	1.34492531669508	0.518771035739043	3.88688766028791	2.09108309371395	1.98380585877672	3.10690534793785	7.59747038943175
TCGA-ZQ-A9CR-01	1.99433937028193	2.15552641780468	1.79901903338809	1.09782609508854	0.468527927741854	2.74818220314301	1.28837820717057	2.05273250039577	3.60359225576387	7.99089113651487
